trainee,id,cat,subcat,text,grade,input_text,label
8,1,성격의 장단점,대인관계 상황,"감정을 술직하게 표현하는 연습을 하며, 동료들과의 관계에서 좀 더 유연한 커뮤니케이션을 위해 메모, 회고 기록 등을 활용해왔습니다.",C,"[성격의 장단점] [대인관계 상황] 감정을 술직하게 표현하는 연습을 하며, 동료들과의 관계에서 좀 더 유연한 커뮤니케이션을 위해 메모, 회고 기록 등을 활용해왔습니다.",2
8,1,지원동기,회사/직무 이해도,귀사의 기업 문화와 지향점이 제가 중요하게 생각하는 '성실함과 실질적 가치 창출'이라는 가치관과도 잘 부합하여 더 큰 동기를 갖고 지원하게 되었습니다.,B,[지원동기] [회사/직무 이해도] 귀사의 기업 문화와 지향점이 제가 중요하게 생각하는 '성실함과 실질적 가치 창출'이라는 가치관과도 잘 부합하여 더 큰 동기를 갖고 지원하게 되었습니다.,1
8,1,지원동기,지원 이유의 명확성,저는 직무가 나의 경험과 잘 맞음이라는 확신으로 귀사에 지원하게 되었습니다. 그동안 축적한 데이터 처리 경험과 분석 역량은 귀사의 관련 직무 수행에 효과적으로 기여할 수 있을 것이라 생각합니다.,A,[지원동기] [지원 이유의 명확성] 저는 직무가 나의 경험과 잘 맞음이라는 확신으로 귀사에 지원하게 되었습니다. 그동안 축적한 데이터 처리 경험과 분석 역량은 귀사의 관련 직무 수행에 효과적으로 기여할 수 있을 것이라 생각합니다.,0
8,1,입사 후 포부,단기 목표,"입사 후에는 팀워크 중심의 협업에 기여하고, 전문가로 성장하며 직무 전문성 확보, 나아가 조직 내에서 현신적인 변화를 이꼴고 싶다는 목표를 가지고 있습니다.",B,"[입사 후 포부] [단기 목표] 입사 후에는 팀워크 중심의 협업에 기여하고, 전문가로 성장하며 직무 전문성 확보, 나아가 조직 내에서 현신적인 변화를 이꼴고 싶다는 목표를 가지고 있습니다.",1
8,1,입사 후 포부,장기 비전,"빠르게 변화하는 산업 환경 속에서 폭입없이 배우고 성장하며, 데이터를 통해 조직의 전략적 의사결정에 실질적인 도움을 주는 핵심 인재가 되고자 합니다.",A,"[입사 후 포부] [장기 비전] 빠르게 변화하는 산업 환경 속에서 폭입없이 배우고 성장하며, 데이터를 통해 조직의 전략적 의사결정에 실질적인 도움을 주는 핵심 인재가 되고자 합니다.",0
8,1,직무 경험,실무 경험,"방대한 양의 데이터를 수집하고 이를 체계적으로 정리하는 업무를 맡았으며, 오류나 이상치를 신속하게 파악하여 품질 높은 데이터셋을 구축한 경험이 있습니다.",A,"[직무 경험] [실무 경험] 방대한 양의 데이터를 수집하고 이를 체계적으로 정리하는 업무를 맡았으며, 오류나 이상치를 신속하게 파악하여 품질 높은 데이터셋을 구축한 경험이 있습니다.",0
8,1,성장과정,가치관,"도전과 실패를 성장의 기회로 삼는 태도를 강조하며, 안정보다는 새로운 분야에 대한 도전을 선택한 경험",A,"[성장과정] [가치관] 도전과 실패를 성장의 기회로 삼는 태도를 강조하며, 안정보다는 새로운 분야에 대한 도전을 선택한 경험",0
8,1,성장과정,특별한 경험,학창시절 농어촌과 도시 생활을 모두 경험하며 다양한 문화와 사람들을 이해하는 다각적 시각 형성,B,[성장과정] [특별한 경험] 학창시절 농어촌과 도시 생활을 모두 경험하며 다양한 문화와 사람들을 이해하는 다각적 시각 형성,1
8,1,성격의 장단점,장점 기술,"IT 업계에 필요한 빠른 학습 능력과 창의적 문제 해결 능력을 보유, 기존 방식에 얽매이지 않는 혁신적 사고",A,"[성격의 장단점] [장점 기술] IT 업계에 필요한 빠른 학습 능력과 창의적 문제 해결 능력을 보유, 기존 방식에 얽매이지 않는 혁신적 사고",0
8,1,성격의 장단점,단점 기술 및 극복 노력,"감정 표현의 어려움과 완벽주의 성향을 인지하고, 적극적인 커뮤니케이션과 효율성 중심의 업무 방식으로 개선 중",B,"[성격의 장단점] [단점 기술 및 극복 노력] 감정 표현의 어려움과 완벽주의 성향을 인지하고, 적극적인 커뮤니케이션과 효율성 중심의 업무 방식으로 개선 중",1
8,1,지원동기,지원 이유의 명확성,"회사의 빠른 성장 비전과 자신의 다양한 환경 적응 경험, 기술 역량이 잘 부합한다는 점을 강조",A,"[지원동기] [지원 이유의 명확성] 회사의 빠른 성장 비전과 자신의 다양한 환경 적응 경험, 기술 역량이 잘 부합한다는 점을 강조",0
8,1,입사 후 포부,단기 목표,"입사 후 빠른 성과 창출을 통해 인정받고, 팀워크를 통한 시너지 효과 창출에 주력할 계획",B,"[입사 후 포부] [단기 목표] 입사 후 빠른 성과 창출을 통해 인정받고, 팀워크를 통한 시너지 효과 창출에 주력할 계획",1
8,1,입사 후 포부,장기 비전,다양한 프로젝트에서 주도적 역할 수행으로 회사의 기술 혁신과 비즈니스 성장에 기여하는 핵심 인재로 성장 목표,A,[입사 후 포부] [장기 비전] 다양한 프로젝트에서 주도적 역할 수행으로 회사의 기술 혁신과 비즈니스 성장에 기여하는 핵심 인재로 성장 목표,0
8,1,직무 경험,실무 경험,네이버에서 프론트엔드 개발자로 근무하며 사용자 경험 중심의 UI 개발 및 유지보수 경험(2021-2023),A,[직무 경험] [실무 경험] 네이버에서 프론트엔드 개발자로 근무하며 사용자 경험 중심의 UI 개발 및 유지보수 경험(2021-2023),0
8,1,성장과정,가치관,규칙과 책임감 강조한 가정환경에서 형성된 실패를 성장 기회로 삼는 태도,A,[성장과정] [가치관] 규칙과 책임감 강조한 가정환경에서 형성된 실패를 성장 기회로 삼는 태도,0
8,1,성장과정,특별한 경험,학창시절 다양한 환경 경험으로 획득한 유연성과 적응력,B,[성장과정] [특별한 경험] 학창시절 다양한 환경 경험으로 획득한 유연성과 적응력,1
8,1,성격의 장단점,장점 기술,복잡한 마케팅 전략 수립에 강점을 보이는 논리적 사고력과 체계적 접근 방식,A,[성격의 장단점] [장점 기술] 복잡한 마케팅 전략 수립에 강점을 보이는 논리적 사고력과 체계적 접근 방식,0
8,1,성격의 장단점,단점 기술 및 극복 노력,지나친 신중함을 80% 완성도 기준의 빠른 실행과 피드백으로 개선 중,B,[성격의 장단점] [단점 기술 및 극복 노력] 지나친 신중함을 80% 완성도 기준의 빠른 실행과 피드백으로 개선 중,1
8,1,지원동기,지원 이유의 명확성,다양한 마케팅·영업지원 경험을 바탕으로 전략적 기여 가능성 강조,A,[지원동기] [지원 이유의 명확성] 다양한 마케팅·영업지원 경험을 바탕으로 전략적 기여 가능성 강조,0
8,1,입사 후 포부,단기 목표,창의적 기획과 팀워크를 통한 빠른 조직 적응 및 성과 창출 목표,B,[입사 후 포부] [단기 목표] 창의적 기획과 팀워크를 통한 빠른 조직 적응 및 성과 창출 목표,1
8,1,입사 후 포부,장기 비전,전문가로서 팀과 조직 전체에 긍정적 영향 미치는 구성원으로 성장,A,[입사 후 포부] [장기 비전] 전문가로서 팀과 조직 전체에 긍정적 영향 미치는 구성원으로 성장,0
8,1,직무 경험,실무 경험,삼성전자 마케팅팀(2020-2023)에서 데이터 기반 디지털 캠페인 기획 및 성과 측정 경험,A,[직무 경험] [실무 경험] 삼성전자 마케팅팀(2020-2023)에서 데이터 기반 디지털 캠페인 기획 및 성과 측정 경험,0
8,1,성장과정,가치관,책임감 강조한 가정환경에서 형성된 성실함과 꾸준함이 핵심 가치로 자리잡음,A,[성장과정] [가치관] 책임감 강조한 가정환경에서 형성된 성실함과 꾸준함이 핵심 가치로 자리잡음,0
8,1,성장과정,특별한 경험,다양한 체험활동과 커뮤니티 프로그램 참여를 통해 습득한 적응력과 타인 이해 능력,B,[성장과정] [특별한 경험] 다양한 체험활동과 커뮤니티 프로그램 참여를 통해 습득한 적응력과 타인 이해 능력,1
8,1,성격의 장단점,장점 기술,협업 과정에서 신뢰를 주는 성실함과 유연한 갈등 관리 능력이 주요 강점,A,[성격의 장단점] [장점 기술] 협업 과정에서 신뢰를 주는 성실함과 유연한 갈등 관리 능력이 주요 강점,0
8,1,성격의 장단점,단점 기술 및 극복 노력,"피드백 수용이 느린 점을 인지하고, 메모 습관 도입 등 체계적인 개선 노력 진행 중",B,"[성격의 장단점] [단점 기술 및 극복 노력] 피드백 수용이 느린 점을 인지하고, 메모 습관 도입 등 체계적인 개선 노력 진행 중",1
8,1,지원동기,지원 이유의 명확성,LG화학 경험과 맞닿는 친환경 소재 개발 분야에서의 전문성과 기술중심 문화 부합 강조,A,[지원동기] [지원 이유의 명확성] LG화학 경험과 맞닿는 친환경 소재 개발 분야에서의 전문성과 기술중심 문화 부합 강조,0
8,1,입사 후 포부,단기 목표,팀 협업을 통한 조직 문화 이해와 연구개발 업무 흐름 체계적 습득 목표,B,[입사 후 포부] [단기 목표] 팀 협업을 통한 조직 문화 이해와 연구개발 업무 흐름 체계적 습득 목표,1
8,1,입사 후 포부,장기 비전,기술 리더로 성장하며 지속가능한 성장에 기여하는 실질적 가치 창출 의지,A,[입사 후 포부] [장기 비전] 기술 리더로 성장하며 지속가능한 성장에 기여하는 실질적 가치 창출 의지,0
8,1,직무 경험,실무 경험,LG화학 연구원(2022-2024)으로서 신소재 개발 프로젝트 전 과정 참여 및 데이터 기반 개선 경험,A,[직무 경험] [실무 경험] LG화학 연구원(2022-2024)으로서 신소재 개발 프로젝트 전 과정 참여 및 데이터 기반 개선 경험,0
8,1,직무 경험,자격증,"ADsP, SQLD, 빅데이터분석기사 등 데이터 분석 관련 자격증 보유",A,"[직무 경험] [자격증] ADsP, SQLD, 빅데이터분석기사 등 데이터 분석 관련 자격증 보유",0
8,1,성장과정,가치관,규칙과 책임감을 중시한 가정환경에서 형성된 성실함과 유연한 대처 능력,A,[성장과정] [가치관] 규칙과 책임감을 중시한 가정환경에서 형성된 성실함과 유연한 대처 능력,0
8,1,성장과정,특별한 경험,다양한 활동과 도전을 통해 배운 실패의 의미와 타인과의 조화로운 관계 형성 능력,B,[성장과정] [특별한 경험] 다양한 활동과 도전을 통해 배운 실패의 의미와 타인과의 조화로운 관계 형성 능력,1
8,1,성격의 장단점,장점 기술,금융서비스 분야에 적합한 협업 능력과 고객응대에서의 신뢰성,A,[성격의 장단점] [장점 기술] 금융서비스 분야에 적합한 협업 능력과 고객응대에서의 신뢰성,0
8,1,성격의 장단점,단점 기술 및 극복 노력,피드백 수용 속도 개선을 위한 회고와 기록 습관 도입,B,[성격의 장단점] [단점 기술 및 극복 노력] 피드백 수용 속도 개선을 위한 회고와 기록 습관 도입,1
8,1,지원동기,지원 이유의 명확성,"고객중심 서비스 경험과 회사 가치(신뢰, 정직, 전문성)의 일치성 강조",A,"[지원동기] [지원 이유의 명확성] 고객중심 서비스 경험과 회사 가치(신뢰, 정직, 전문성)의 일치성 강조",0
8,1,입사 후 포부,단기 목표,실무 적응과 고객 신뢰 기반 상담역량 강화에 주력,B,[입사 후 포부] [단기 목표] 실무 적응과 고객 신뢰 기반 상담역량 강화에 주력,1
8,1,입사 후 포부,장기 비전,맞춤형 자산관리 서비스 전문가로 성장하며 조직 내 신뢰받는 파트너 역할 목표,A,[입사 후 포부] [장기 비전] 맞춤형 자산관리 서비스 전문가로 성장하며 조직 내 신뢰받는 파트너 역할 목표,0
8,1,직무 경험,실무 경험,신한은행 금융컨설턴트(2021-2024)로서 맞춤형 포트폴리오 구성 및 고객 신뢰 구축 경험,A,[직무 경험] [실무 경험] 신한은행 금융컨설턴트(2021-2024)로서 맞춤형 포트폴리오 구성 및 고객 신뢰 구축 경험,0
8,1,직무 경험,자격증,"간호사 면허증, BLS Provider 등 의료분야 자격증 보유",B,"[직무 경험] [자격증] 간호사 면허증, BLS Provider 등 의료분야 자격증 보유",1
8,1,성장과정,가치관,규칙과 예절 중심의 보수적 가정환경에서 형성된 타인에 대한 배려심과 책임감,A,[성장과정] [가치관] 규칙과 예절 중심의 보수적 가정환경에서 형성된 타인에 대한 배려심과 책임감,0
8,1,성장과정,특별한 경험,다양한 체험활동을 통해 습득한 유연한 사고와 적응력,B,[성장과정] [특별한 경험] 다양한 체험활동을 통해 습득한 유연한 사고와 적응력,1
8,1,성격의 장단점,장점 기술,창의적 문제해결 접근과 팀 내 아이디어 회의 적극적 기여,A,[성격의 장단점] [장점 기술] 창의적 문제해결 접근과 팀 내 아이디어 회의 적극적 기여,0
8,1,성격의 장단점,단점 기술 및 극복 노력,지나친 신중함 개선을 위한 80% 완성 후 피드백 반영 방식 도입,B,[성격의 장단점] [단점 기술 및 극복 노력] 지나친 신중함 개선을 위한 80% 완성 후 피드백 반영 방식 도입,1
8,1,지원동기,지원 이유의 명확성,생산·물류 경험과 회사의 기술혁신 방향성 일치 강조,A,[지원동기] [지원 이유의 명확성] 생산·물류 경험과 회사의 기술혁신 방향성 일치 강조,0
8,1,입사 후 포부,단기 목표,PMP 자격 활용한 체계적 프로젝트 관리로 업무 효율화 기여,B,[입사 후 포부] [단기 목표] PMP 자격 활용한 체계적 프로젝트 관리로 업무 효율화 기여,1
8,1,입사 후 포부,장기 비전,공정개선·물류최적화 분야에서 신뢰받는 핵심인재로 성장 목표,A,[입사 후 포부] [장기 비전] 공정개선·물류최적화 분야에서 신뢰받는 핵심인재로 성장 목표,0
8,1,직무 경험,실무 경험,CJ제일제당 생산관리직(2020-2023)으로서 생산 일정 조율 및 품질 관리 경험,A,[직무 경험] [실무 경험] CJ제일제당 생산관리직(2020-2023)으로서 생산 일정 조율 및 품질 관리 경험,0
8,1,직무 경험,자격증,"PMP, 정보보안기사, ITIL 등 프로젝트 관리 및 시스템 관련 전문 자격증 보유",A,"[직무 경험] [자격증] PMP, 정보보안기사, ITIL 등 프로젝트 관리 및 시스템 관련 전문 자격증 보유",0
8,1,성장과정,가치관,"활동적인 환경에서 형성된 책임감과 도전정신, 실패를 두려워하지 않는 태도",A,"[성장과정] [가치관] 활동적인 환경에서 형성된 책임감과 도전정신, 실패를 두려워하지 않는 태도",0
8,1,성장과정,특별한 경험,다양한 지역 생활 경험을 통해 습득한 높은 적응력과 호기심,B,[성장과정] [특별한 경험] 다양한 지역 생활 경험을 통해 습득한 높은 적응력과 호기심,1
8,1,성격의 장단점,장점 기술,협업 중심의 성실함과 전략적 문제해결 능력으로 팀 내 신뢰 형성,A,[성격의 장단점] [장점 기술] 협업 중심의 성실함과 전략적 문제해결 능력으로 팀 내 신뢰 형성,0
8,1,성격의 장단점,단점 기술 및 극복 노력,결정 장애 개선을 위한 '신속한 실행 후 피드백' 원칙 도입 및 일정 관리 도구 활용,B,[성격의 장단점] [단점 기술 및 극복 노력] 결정 장애 개선을 위한 '신속한 실행 후 피드백' 원칙 도입 및 일정 관리 도구 활용,1
8,1,지원동기,지원 이유의 명확성,현장 중심 실행과 인간 중심 가치가 회사 문화와의 높은 부합성 강조,A,[지원동기] [지원 이유의 명확성] 현장 중심 실행과 인간 중심 가치가 회사 문화와의 높은 부합성 강조,0
8,1,입사 후 포부,단기 목표,기존 경험 활용한 매장 운영 효율화 및 직원 교육 시스템 개선 주력,B,[입사 후 포부] [단기 목표] 기존 경험 활용한 매장 운영 효율화 및 직원 교육 시스템 개선 주력,1
8,1,입사 후 포부,장기 비전,본사-현장 가교 역할로 신뢰받는 중간 리더 성장 목표,A,[입사 후 포부] [장기 비전] 본사-현장 가교 역할로 신뢰받는 중간 리더 성장 목표,0
8,1,직무 경험,실무 경험,이마트 점장(2021-2024)으로서 매장 총괄 운영 및 고객 서비스 혁신 경험,A,[직무 경험] [실무 경험] 이마트 점장(2021-2024)으로서 매장 총괄 운영 및 고객 서비스 혁신 경험,0
8,1,직무 경험,자격증,사회복지사 2급 등 인간 중심 서비스 관련 자격증 보유,B,[직무 경험] [자격증] 사회복지사 2급 등 인간 중심 서비스 관련 자격증 보유,1
8,1,성장과정,가치관,책임감을 중시하는 가정환경에서 형성된 말은 일에 대한 완결성과 성실함,A,[성장과정] [가치관] 책임감을 중시하는 가정환경에서 형성된 말은 일에 대한 완결성과 성실함,0
8,1,성장과정,특별한 경험,다양한 지역 및 해외 체류 경험을 통해 습득한 글로벌 적응력과 유연한 사고,B,[성장과정] [특별한 경험] 다양한 지역 및 해외 체류 경험을 통해 습득한 글로벌 적응력과 유연한 사고,1
8,1,성격의 장단점,장점 기술,고객 응대 및 팀워크에서 발휘되는 책임감과 유연한 사고로 신뢰 형성,A,[성격의 장단점] [장점 기술] 고객 응대 및 팀워크에서 발휘되는 책임감과 유연한 사고로 신뢰 형성,0
8,1,성격의 장단점,단점 기술 및 극복 노력,"감정 표현 부족을 비언어적 표현(미소, 눈맞춤)과 일지 작성으로 개선 중",B,"[성격의 장단점] [단점 기술 및 극복 노력] 감정 표현 부족을 비언어적 표현(미소, 눈맞춤)과 일지 작성으로 개선 중",1
8,1,지원동기,지원 이유의 명확성,항공 서비스 경험과 회사의 글로벌 전략 간 시너지 가능성 강조,A,[지원동기] [지원 이유의 명확성] 항공 서비스 경험과 회사의 글로벌 전략 간 시너지 가능성 강조,0
8,1,입사 후 포부,단기 목표,기존 고객 응대 경험을 바탕으로 안정적인 서비스 제공에 주력,B,[입사 후 포부] [단기 목표] 기존 고객 응대 경험을 바탕으로 안정적인 서비스 제공에 주력,1
8,1,입사 후 포부,장기 비전,서비스 표준화 및 다문화 커뮤니케이션 개선을 주도하는 리더로 성장 목표,A,[입사 후 포부] [장기 비전] 서비스 표준화 및 다문화 커뮤니케이션 개선을 주도하는 리더로 성장 목표,0
8,1,직무 경험,실무 경험,대한항공 객실승무원(2019-2023)으로서 국제선 다국적 고객 응대 및 위기관리 경험,A,[직무 경험] [실무 경험] 대한항공 객실승무원(2019-2023)으로서 국제선 다국적 고객 응대 및 위기관리 경험,0
8,1,직무 경험,자격증,무역영어 1급 등 글로벌 서비스 관련 자격증 보유,B,[직무 경험] [자격증] 무역영어 1급 등 글로벌 서비스 관련 자격증 보유,1
8,1,성장과정,가치관,"도전과 실패를 배움의 기회로 삼는 성향, 제한된 환경에서 기른 자율성과 문제해결력",A,"[성장과정] [가치관] 도전과 실패를 배움의 기회로 삼는 성향, 제한된 환경에서 기른 자율성과 문제해결력",0
8,1,성장과정,특별한 경험,농어촌 생활 경험을 통해 습득한 주어진 조건에서 최선을 다하는 태도,B,[성장과정] [특별한 경험] 농어촌 생활 경험을 통해 습득한 주어진 조건에서 최선을 다하는 태도,1
8,1,성격의 장단점,장점 기술,데이터 기반 분석력과 전략적 기획력을 바탕으로 한 창의적 문제해결 능력,A,[성격의 장단점] [장점 기술] 데이터 기반 분석력과 전략적 기획력을 바탕으로 한 창의적 문제해결 능력,0
8,1,성격의 장단점,단점 기술 및 극복 노력,멀티태스킹 어려움을 일정 관리 도구 활용과 비언어적 커뮤니케이션 훈련으로 개선 중,B,[성격의 장단점] [단점 기술 및 극복 노력] 멀티태스킹 어려움을 일정 관리 도구 활용과 비언어적 커뮤니케이션 훈련으로 개선 중,1
8,1,지원동기,지원 이유의 명확성,데이터 기반 서비스 전략 분야에서의 경험과 회사 가치의 일치성 강조,A,[지원동기] [지원 이유의 명확성] 데이터 기반 서비스 전략 분야에서의 경험과 회사 가치의 일치성 강조,0
8,1,입사 후 포부,단기 목표,기존 경험을 활용한 프로젝트 실행력 강화 및 데이터-실무 간 소통자 역할 수행,B,[입사 후 포부] [단기 목표] 기존 경험을 활용한 프로젝트 실행력 강화 및 데이터-실무 간 소통자 역할 수행,1
8,1,입사 후 포부,장기 비전,서비스 전략과 데이터 분석을 융합한 통합적 사고로 조직 성과에 기여하는 핵심인재 성장 목표,A,[입사 후 포부] [장기 비전] 서비스 전략과 데이터 분석을 융합한 통합적 사고로 조직 성과에 기여하는 핵심인재 성장 목표,0
8,1,직무 경험,실무 경험,SK텔레콤 데이터 분석가(2021-2024)로서 고객 데이터 활용 마케팅 전략 수립 경험,A,[직무 경험] [실무 경험] SK텔레콤 데이터 분석가(2021-2024)로서 고객 데이터 활용 마케팅 전략 수립 경험,0
8,1,직무 경험,자격증,"CS Leaders, 서비스경영자격 2급 등 서비스 품질 관리 관련 자격증 보유",B,"[직무 경험] [자격증] CS Leaders, 서비스경영자격 2급 등 서비스 품질 관리 관련 자격증 보유",1
8,1,성장과정,가치관,"도전과 실패를 배움의 기회로 삼는 성향, 제한된 환경에서 기른 자율성과 문제해결력",A,"[성장과정] [가치관] 도전과 실패를 배움의 기회로 삼는 성향, 제한된 환경에서 기른 자율성과 문제해결력",0
8,1,성장과정,특별한 경험,농어촌 생활 경험을 통해 습득한 주어진 조건에서 최선을 다하는 태도,B,[성장과정] [특별한 경험] 농어촌 생활 경험을 통해 습득한 주어진 조건에서 최선을 다하는 태도,1
8,1,성격의 장단점,장점 기술,데이터 기반 분석력과 전략적 기획력을 바탕으로 한 창의적 문제해결 능력,A,[성격의 장단점] [장점 기술] 데이터 기반 분석력과 전략적 기획력을 바탕으로 한 창의적 문제해결 능력,0
8,1,성격의 장단점,단점 기술 및 극복 노력,멀티태스킹 어려움을 일정 관리 도구 활용과 비언어적 커뮤니케이션 훈련으로 개선 중,B,[성격의 장단점] [단점 기술 및 극복 노력] 멀티태스킹 어려움을 일정 관리 도구 활용과 비언어적 커뮤니케이션 훈련으로 개선 중,1
8,1,지원동기,지원 이유의 명확성,데이터 기반 서비스 전략 분야에서의 경험과 회사 가치의 일치성 강조,A,[지원동기] [지원 이유의 명확성] 데이터 기반 서비스 전략 분야에서의 경험과 회사 가치의 일치성 강조,0
8,1,입사 후 포부,단기 목표,기존 경험을 활용한 프로젝트 실행력 강화 및 데이터-실무 간 소통자 역할 수행,B,[입사 후 포부] [단기 목표] 기존 경험을 활용한 프로젝트 실행력 강화 및 데이터-실무 간 소통자 역할 수행,1
8,1,입사 후 포부,장기 비전,서비스 전략과 데이터 분석을 융합한 통합적 사고로 조직 성과에 기여하는 핵심인재 성장 목표,A,[입사 후 포부] [장기 비전] 서비스 전략과 데이터 분석을 융합한 통합적 사고로 조직 성과에 기여하는 핵심인재 성장 목표,0
8,1,직무 경험,실무 경험,SK텔레콤 데이터 분석가(2021-2024)로서 고객 데이터 활용 마케팅 전략 수립 경험,A,[직무 경험] [실무 경험] SK텔레콤 데이터 분석가(2021-2024)로서 고객 데이터 활용 마케팅 전략 수립 경험,0
8,1,직무 경험,자격증,"CS Leaders, 서비스경영자격 2급 등 서비스 품질 관리 관련 자격증 보유",B,"[직무 경험] [자격증] CS Leaders, 서비스경영자격 2급 등 서비스 품질 관리 관련 자격증 보유",1
8,1,성장과정,가치관,다양한 환경 경험을 통해 형성된 유연한 사고방식과 공동체 의식,A,[성장과정] [가치관] 다양한 환경 경험을 통해 형성된 유연한 사고방식과 공동체 의식,0
8,1,성장과정,특별한 경험,국내외 다양한 지역 생활 경험으로 키운 문화적 이해력과 상황 판단력,B,[성장과정] [특별한 경험] 국내외 다양한 지역 생활 경험으로 키운 문화적 이해력과 상황 판단력,1
8,1,성격의 장단점,장점 기술,응급상황에서의 침착함과 환자-동료 간 원활한 커뮤니케이션 능력,A,[성격의 장단점] [장점 기술] 응급상황에서의 침착함과 환자-동료 간 원활한 커뮤니케이션 능력,0
8,1,성격의 장단점,단점 기술 및 극복 노력,멀티태스킹 어려움을 업무 우선순위 설정과 일정 관리 도구 활용으로 개선,B,[성격의 장단점] [단점 기술 및 극복 노력] 멀티태스킹 어려움을 업무 우선순위 설정과 일정 관리 도구 활용으로 개선,1
8,1,지원동기,지원 이유의 명확성,환자 중심 서비스에 대한 공감과 임상 경험-조직 문화의 시너지 강조,A,[지원동기] [지원 이유의 명확성] 환자 중심 서비스에 대한 공감과 임상 경험-조직 문화의 시너지 강조,0
8,1,입사 후 포부,단기 목표,신뢰 기반의 체계적 간호 서비스 제공 및 후배 교육 참여,B,[입사 후 포부] [단기 목표] 신뢰 기반의 체계적 간호 서비스 제공 및 후배 교육 참여,1
8,1,입사 후 포부,장기 비전,"의료 서비스 질 향상을 위한 제안 활동 주도, 임상-관리 역량을 겸비한 간호사 성장",A,"[입사 후 포부] [장기 비전] 의료 서비스 질 향상을 위한 제안 활동 주도, 임상-관리 역량을 겸비한 간호사 성장",0
8,1,직무 경험,실무 경험,서울대학교병원(2020-2024) 수술실 간호사로서 고난도 수술 환자 관리 경험,A,[직무 경험] [실무 경험] 서울대학교병원(2020-2024) 수술실 간호사로서 고난도 수술 환자 관리 경험,0
8,1,직무 경험,자격증,바리스타 2급 등 서비스 업무 관련 자격증 보유,B,[직무 경험] [자격증] 바리스타 2급 등 서비스 업무 관련 자격증 보유,1
